Date,Demand,Renewables available,Renewables used,Renewables penetration rate,Average price,Fixed costs,Generation costs,Load shedding,Over generation,Reserve shortfall,Renewables curtailment,Number on/offs,Sum on/off ramps,Sum nominal ramps,Renewables energy payments,Renewables uplift payments,Thermal energy payments,Thermal uplift payments,Total energy payments,Total uplift payments,Total reserve payments,Total payments,Average payments
2035-01-01,663342.30299,275895.922216,274788.496938,68.144432,11.909407,3970099.761087,3929913.839534,0.0,14690.436635,0.0,1107.425278,197,12307.08,50537.140227,-70638780.914364,0.0,12846628.823237,0.0,-57792152.091127,0.0,0.0,-57792152.091127,-87.122669
2035-01-02,726983.002141,133352.160692,133263.660692,22.44288,15.834056,5877792.464431,5633297.206613,0.0,71.040299,0.0,88.5,111,8809.47,49856.885374,100514.808688,0.0,13249077.923788,0.0,13349592.732476,0.0,0.0,13349592.732476,18.363005
2035-01-03,682109.488632,139820.037709,139209.537709,25.414983,14.603553,5023917.535737,4937304.590522,0.0,4845.980101,0.0,610.5,111,11367.39,51004.544711,-14863282.444817,0.0,12086408.111381,0.0,-2776874.333436,0.0,0.0,-2776874.333436,-4.07101
2035-01-04,656650.15701,133147.454622,132587.454622,25.20408,14.351315,4873224.857169,4550568.577943,0.0,1992.812683,0.0,560.0,99,10352.37,49610.535318,-9208963.421388,0.0,11516828.167359,0.0,2307864.745971,0.0,0.0,2307864.745971,3.514603
2035-01-05,637031.206365,147958.021125,147566.521125,30.117339,13.452674,4596460.218115,3973312.774345,0.0,507.291534,0.0,391.5,101,8627.76,46382.638396,-4876312.815737,0.0,10520708.109731,0.0,5644395.293994,0.0,0.0,5644395.293994,8.860469
2035-01-06,592596.149866,281114.459509,279919.337155,85.726756,9.881168,3077077.758956,2778464.605334,0.0,13848.243493,0.0,1195.122354,88,10262.73,36699.439103,-71651084.44378,0.0,10791193.786914,0.0,-60859890.656865,0.0,0.0,-60859890.656865,-102.700449
2035-01-07,569691.449412,263223.515467,261937.933152,80.523437,11.051363,3246116.518241,3049750.336664,0.0,17540.514383,0.0,1285.582315,104,15739.71,43862.833812,-77849217.360544,0.0,10906519.195919,0.0,-66942698.164625,0.0,0.0,-66942698.164625,-117.506939
2035-01-08,582052.849976,174575.718073,174060.415005,42.298169,12.965844,4232513.153744,3314293.114441,0.0,3515.715712,0.0,515.303068,128,11801.01,39367.709635,-25042816.088548,0.0,10328813.878696,0.0,-14714002.209853,0.0,0.0,-14714002.209853,-25.279495
2035-01-09,603907.619855,192754.397862,192362.897862,46.622584,11.367535,3833019.004334,3031921.830578,0.0,1051.239206,0.0,391.5,100,12794.58,43559.777939,-4788139.702119,0.0,8617990.693866,0.0,3829850.991747,0.0,0.0,3829850.991747,6.341783
2035-01-10,638003.835054,189427.502579,189016.201583,41.704292,12.646413,4255749.054108,3812710.979769,0.0,4241.981155,0.0,411.300996,73,7265.97,39728.528854,-37802810.693079,0.0,12662303.911108,0.0,-25140506.781971,0.0,0.0,-25140506.781971,-39.404946
2035-01-11,620297.209111,259751.251489,258731.412395,70.45752,10.975847,3758000.476363,3050286.630162,0.0,5650.38088,0.0,1019.839094,109,11328.06,55163.764707,-39666185.83357,0.0,9976615.777684,0.0,-29689570.055886,0.0,0.0,-29689570.055886,-47.863459
2035-01-12,602320.734327,238489.851116,237638.631073,63.161241,11.822028,3876360.890123,3244291.629988,0.0,11559.127734,0.0,851.220043,119,17271.6,52156.678608,-59630413.061258,0.0,12073825.069473,0.0,-47556587.991786,0.0,0.0,-47556587.991786,-78.955588
